time_s,raw_normalised,filtered,r_peak,bpm,hrv_ms
2.7440,-0.283028,-0.151897,0,NaN,NaN
2.7520,-0.310867,-0.175681,0,NaN,NaN
2.7600,-0.293284,-0.161038,0,NaN,NaN
2.7680,-0.250305,-0.119563,0,NaN,NaN
2.7760,-0.180952,-0.064842,0,NaN,NaN
2.7840,-0.118437,-0.008852,0,NaN,NaN
2.7920,-0.076923,0.041769,0,NaN,NaN
2.8000,-0.054945,0.087470,0,NaN,NaN
2.8080,-0.054457,0.051084,0,NaN,NaN
2.8160,-0.067155,0.048421,0,NaN,NaN
2.8240,-0.085714,0.036977,0,NaN,NaN
2.8320,-0.104274,0.022060,0,NaN,NaN
2.8400,-0.123810,0.007832,0,NaN,NaN
2.8480,-0.135043,-0.003113,0,NaN,NaN
2.8560,-0.144811,-0.009672,0,NaN,NaN
2.8640,-0.148230,-0.011905,0,NaN,NaN
2.8720,-0.147741,-0.010641,0,NaN,NaN
2.8800,-0.145299,-0.007096,0,NaN,NaN
2.8880,-0.141880,-0.002466,0,NaN,NaN
2.8960,-0.140904,0.002430,0,NaN,NaN
2.9040,-0.142857,0.007325,0,NaN,NaN
2.9120,-0.141880,-0.271328,0,NaN,NaN
2.9200,-0.143346,-0.274466,0,NaN,NaN
2.9280,-0.145299,-0.274810,0,NaN,NaN
2.9360,-0.144811,-0.271471,0,NaN,NaN
2.9440,-0.143834,-0.263979,0,NaN,NaN
2.9520,-0.143834,-0.252387,0,NaN,NaN
2.9600,-0.143834,-0.237236,0,NaN,NaN
2.9680,-0.143346,-0.219467,0,NaN,NaN
2.9760,-0.142857,-0.200273,0,NaN,NaN
2.9840,-0.141880,-0.180978,0,NaN,NaN
2.9920,-0.138950,-0.162835,0,NaN,NaN
3.0000,-0.136996,-0.146540,0,NaN,NaN
3.0080,-0.136996,-0.131700,0,NaN,NaN
3.0160,-0.136020,0.006023,0,NaN,NaN
3.0240,-0.133578,0.012379,0,NaN,NaN
3.0320,-0.132601,0.015509,0,NaN,NaN
3.0400,-0.132112,0.016028,0,NaN,NaN
3.0480,-0.129182,0.014615,0,NaN,NaN
3.0560,-0.127717,0.011880,0,NaN,NaN
3.0640,-0.126740,0.008405,0,NaN,NaN
3.0720,-0.127717,0.004905,0,NaN,NaN
3.0800,-0.132601,0.002261,0,NaN,NaN
3.0880,-0.132601,0.001245,0,NaN,NaN
3.0960,-0.132601,0.002132,0,NaN,NaN
3.1040,-0.130159,0.004587,0,NaN,NaN
3.1120,-0.129182,0.007878,0,NaN,NaN
3.1200,-0.127228,-0.016072,0,NaN,NaN
3.1280,-0.129670,-0.015999,0,NaN,NaN
3.1360,-0.129182,-0.016412,0,NaN,NaN
3.1440,-0.129182,-0.016805,0,NaN,NaN
3.1520,-0.130159,-0.016603,0,NaN,NaN
3.1600,-0.126252,-0.015439,0,NaN,NaN
3.1680,-0.121368,-0.013356,0,NaN,NaN
3.1760,-0.117460,-0.010740,0,NaN,NaN
3.1840,-0.114530,-0.008120,0,NaN,NaN
3.1920,-0.108181,-0.006081,0,NaN,NaN
3.2000,-0.105739,-0.005151,0,NaN,NaN
3.2080,-0.103785,-0.005509,0,NaN,NaN
