time_s,raw_normalised,filtered,r_peak,bpm,hrv_ms
2.6800,-0.053968,-0.085539,0,NaN,NaN
2.6880,-0.050061,-0.061852,0,NaN,NaN
2.6960,-0.048107,-0.038266,0,NaN,NaN
2.7040,-0.047131,0.090524,0,NaN,NaN
2.7120,-0.047131,0.091092,0,NaN,NaN
2.7200,-0.047131,0.083502,0,NaN,NaN
2.7280,-0.048107,0.069919,0,NaN,NaN
2.7360,-0.049573,0.052520,0,NaN,NaN
2.7440,-0.050061,0.032888,0,NaN,NaN
2.7520,-0.051038,0.011885,0,NaN,NaN
2.7600,-0.051526,-0.009415,0,NaN,NaN
2.7680,-0.051526,-0.028009,0,NaN,NaN
2.7760,-0.053968,-0.037596,0,NaN,NaN
2.7840,-0.054457,-0.030067,0,NaN,NaN
2.7920,-0.052991,-0.001250,0,NaN,NaN
2.8000,-0.044200,0.042900,0,NaN,NaN
2.8080,-0.037851,-0.212820,0,NaN,NaN
2.8160,-0.028083,-0.153357,0,NaN,NaN
2.8240,-0.023687,-0.105550,0,NaN,NaN
2.8320,-0.020269,-0.075896,0,NaN,NaN
2.8400,-0.017827,-0.064245,0,NaN,NaN
2.8480,-0.016361,-0.066132,0,NaN,NaN
2.8560,-0.016361,-0.075345,0,NaN,NaN
2.8640,-0.013919,-0.085933,0,NaN,NaN
2.8720,-0.012943,-0.093024,0,NaN,NaN
2.8800,-0.012943,-0.092610,0,NaN,NaN
2.8880,-0.008547,-0.082241,0,NaN,NaN
2.8960,-0.006593,-0.062371,0,NaN,NaN
2.9040,-0.001221,-0.036761,0,NaN,NaN
2.9120,0.008059,-0.108144,0,NaN,NaN
2.9200,0.015385,-0.027345,0,NaN,NaN
2.9280,0.024664,0.072413,0,NaN,NaN
2.9360,0.036386,0.186280,0,NaN,NaN
2.9440,0.048596,0.302739,0,NaN,NaN
2.9520,0.063736,0.403195,0,NaN,NaN
2.9600,0.072527,0.467121,0,NaN,NaN
2.9680,0.076923,0.480851,0,NaN,NaN
2.9760,0.072527,0.443764,0,NaN,NaN
2.9840,0.067643,0.367051,0,NaN,NaN
2.9920,0.060806,0.266577,0,NaN,NaN
3.0000,0.054945,0.155563,0,NaN,NaN
3.0080,0.049573,0.041318,0,NaN,NaN
3.0160,0.044689,0.879878,0,NaN,NaN
3.0240,0.039805,0.871192,0,NaN,NaN
3.0320,0.038828,0.869487,0,NaN,NaN
3.0400,0.036386,0.868810,0,NaN,NaN
3.0480,0.033944,0.861652,0,NaN,NaN
3.0560,0.027595,0.841220,0,NaN,NaN
3.0640,0.022711,0.803097,0,NaN,NaN
3.0720,0.012454,0.746793,0,NaN,NaN
